,chr,start,end,strand,gene_id,gene_type,gene_name
17749,chr19,55158661,55166722,-,ENSG00000167646.14,protein_coding,DNAAF3
17750,chr19,55171196,55180289,-,ENSG00000129990.15,protein_coding,SYT5
17751,chr19,55181247,55209506,-,ENSG00000080031.10,protein_coding,PTPRH
17752,chr19,55226638,55228784,-,ENSG00000180089.6,protein_coding,TMEM86B
17753,chr19,55229779,55259017,-,ENSG00000105063.19,protein_coding,PPP6R1
17754,chr19,55262223,55280381,-,ENSG00000133265.11,protein_coding,HSPBP1
17755,chr19,55282072,55312562,+,ENSG00000160469.17,protein_coding,BRSK1
17756,chr19,55312801,55334048,-,ENSG00000180061.10,protein_coding,TMEM150B
17757,chr19,55339853,55348121,+,ENSG00000133247.14,protein_coding,KMT5C
17758,chr19,55349306,55354719,-,ENSG00000160471.13,protein_coding,COX6B2
17759,chr19,55352301,55359516,-,ENSG00000267706.3,protein_coding,ENSG00000267706
17760,chr19,55354908,55363260,-,ENSG00000180043.11,protein_coding,GARIN5B
17761,chr19,55364382,55370463,-,ENSG00000095752.7,protein_coding,IL11
17762,chr19,55376826,55378246,+,ENSG00000160472.5,protein_coding,TMEM190
17763,chr19,55379244,55384292,-,ENSG00000233493.4,protein_coding,TMEM238
17764,chr19,55385932,55403250,+,ENSG00000108107.15,protein_coding,RPL28
17765,chr19,55399745,55407788,-,ENSG00000108106.14,protein_coding,UBE2S
17766,chr19,55428740,55443300,-,ENSG00000187902.13,protein_coding,SHISA7
17767,chr19,55452985,55462343,-,ENSG00000063241.8,protein_coding,ISOC2
17768,chr19,55463001,55464751,-,ENSG00000283567.2,protein_coding,C19orf85
17769,chr19,55476617,55484487,+,ENSG00000197483.10,protein_coding,ZNF628
17770,chr19,55485188,55487568,+,ENSG00000090971.5,protein_coding,NAT14
17771,chr19,55488404,55519099,+,ENSG00000179954.16,protein_coding,SSC5D
17772,chr19,55528611,55537133,-,ENSG00000187550.9,protein_coding,SBK2
17773,chr19,55540656,55545543,-,ENSG00000231274.5,protein_coding,SBK3
17774,chr19,55576774,55580848,-,ENSG00000218891.5,protein_coding,ZNF579
17775,chr19,55591376,55601970,-,ENSG00000179943.8,protein_coding,FIZ1
17776,chr19,55600022,55603138,+,ENSG00000171443.7,protein_coding,ZNF524
17777,chr19,55605647,55617269,+,ENSG00000261221.4,protein_coding,ZNF865
17778,chr19,55620741,55624566,-,ENSG00000179922.6,protein_coding,ZNF784
17779,chr19,55635016,55643470,+,ENSG00000213015.9,protein_coding,ZNF580
17780,chr19,55635459,55645623,+,ENSG00000171425.10,protein_coding,ZNF581
17781,chr19,55641062,55653161,+,ENSG00000173581.8,protein_coding,CCDC106
17782,chr19,55654146,55674716,+,ENSG00000063244.14,protein_coding,U2AF2
17783,chr19,55675226,55709858,+,ENSG00000063245.15,protein_coding,EPN1
17784,chr19,55708438,55738402,-,ENSG00000185792.10,protein_coding,NLRP9
17785,chr19,55759097,55763421,+,ENSG00000223638.4,protein_coding,RFPL4A
17786,chr19,55769118,55773420,+,ENSG00000229292.2,protein_coding,RFPL4AL1
17787,chr19,55785397,55836800,-,ENSG00000179873.14,protein_coding,NLRP11
17788,chr19,55836540,55881855,+,ENSG00000160505.16,protein_coding,NLRP4
17789,chr19,55891699,55932336,-,ENSG00000173572.12,protein_coding,NLRP13
17790,chr19,55947832,55988629,+,ENSG00000179709.8,protein_coding,NLRP8
17791,chr19,55999726,56061810,+,ENSG00000171487.16,protein_coding,NLRP5
17792,chr19,56087366,56121295,-,ENSG00000142409.6,protein_coding,ZNF787
17793,chr19,56132599,56160893,+,ENSG00000167685.15,protein_coding,ZNF444
17794,chr19,56176008,56185775,+,ENSG00000197487.9,protein_coding,GALP
17795,chr19,56189686,56197815,-,ENSG00000197213.11,protein_coding,ZSCAN5B
17796,chr19,56202273,56209461,+,ENSG00000204532.9,protein_coding,ZSCAN5C
17797,chr19,56219670,56368383,-,ENSG00000131848.10,protein_coding,ZSCAN5A
17798,chr19,56272748,56310454,+,ENSG00000267710.9,protein_coding,EDDM13
17799,chr19,56375846,56393538,-,ENSG00000018869.18,protein_coding,ZNF582
17800,chr19,56397966,56436035,+,ENSG00000198440.9,protein_coding,ZNF583
17801,chr19,56439325,56478065,-,ENSG00000198046.13,protein_coding,ZNF667
17802,chr19,56507850,56530221,+,ENSG00000196263.8,protein_coding,ZNF471
17803,chr19,56538948,56556808,+,ENSG00000196867.8,protein_coding,ZFP28
17804,chr19,56567468,56588911,+,ENSG00000197016.12,protein_coding,ZNF470
17805,chr19,56595300,56626481,+,ENSG00000197951.10,protein_coding,ZNF71
17806,chr19,56643159,56657247,+,ENSG00000268182.6,protein_coding,SMIM17
17807,chr19,56661980,56671783,-,ENSG00000127903.14,protein_coding,ZNF835
17808,chr19,56774547,56840731,-,ENSG00000269699.7,protein_coding,ZIM2
17809,chr19,56810077,56840728,-,ENSG00000198300.14,protein_coding,PEG3
17810,chr19,57119138,57131926,+,ENSG00000131864.11,protein_coding,USP29
17811,chr19,57134096,57145202,-,ENSG00000141946.1,protein_coding,ZIM3
17812,chr19,57154021,57167485,-,ENSG00000258873.3,protein_coding,DUXA
17813,chr19,57191500,57222846,+,ENSG00000083844.10,protein_coding,ZNF264
17814,chr19,57231009,57235548,+,ENSG00000105146.14,protein_coding,AURKC
17815,chr19,57240632,57262728,+,ENSG00000204524.7,protein_coding,ZNF805
17816,chr19,57280051,57294069,+,ENSG00000197714.9,protein_coding,ZNF460
17817,chr19,57320472,57330770,+,ENSG00000178229.8,protein_coding,ZNF543
17818,chr19,57351271,57359898,+,ENSG00000131845.15,protein_coding,ZNF304
17819,chr19,57363477,57379565,+,ENSG00000152433.15,protein_coding,ZNF547
17820,chr19,57363551,57365405,+,ENSG00000256060.3,protein_coding,TRAPPC2B
17821,chr19,57363566,57398584,+,ENSG00000268133.1,protein_coding,ENSG00000268133
17822,chr19,57389850,57402992,+,ENSG00000188785.12,protein_coding,ZNF548
17823,chr19,57389884,57419994,+,ENSG00000269533.5,protein_coding,ENSG00000269533
17824,chr19,57394183,57438457,+,ENSG00000268533.1,protein_coding,ENSG00000268533
17825,chr19,57411161,57421934,+,ENSG00000186272.13,protein_coding,ZNF17
17826,chr19,57435325,57447101,+,ENSG00000186230.7,protein_coding,ZNF749
17827,chr19,57437970,57477536,-,ENSG00000268163.1,protein_coding,ENSG00000268163
17828,chr19,57454790,57457140,-,ENSG00000178201.5,protein_coding,VN1R1
17829,chr19,57466663,57477570,-,ENSG00000197128.13,protein_coding,ZNF772
17830,chr19,57487711,57496098,+,ENSG00000105136.22,protein_coding,ZNF419
17831,chr19,57487718,57517559,+,ENSG00000268107.6,protein_coding,ENSG00000268107
17832,chr19,57499915,57518404,+,ENSG00000152439.13,protein_coding,ZNF773
17833,chr19,57527325,57557542,+,ENSG00000121406.9,protein_coding,ZNF549
17834,chr19,57535257,57559863,-,ENSG00000251369.10,protein_coding,ZNF550
17835,chr19,57571566,57578911,-,ENSG00000083817.9,protein_coding,ZNF416
17836,chr19,57578456,57593890,+,ENSG00000171649.12,protein_coding,ZIK1
17837,chr19,57599885,57612722,+,ENSG00000183647.11,protein_coding,ZNF530
17838,chr19,57614233,57624724,+,ENSG00000213762.12,protein_coding,ZNF134
17839,chr19,57630395,57644041,+,ENSG00000121417.14,protein_coding,ZNF211
17840,chr19,57668935,57679152,+,ENSG00000180532.12,protein_coding,ZSCAN4
17841,chr19,57681969,57717301,+,ENSG00000204519.11,protein_coding,ZNF551
17842,chr19,57682045,57753575,+,ENSG00000269026.2,protein_coding,ENSG00000269026
17843,chr19,57696275,57709204,-,ENSG00000179909.16,protein_coding,ZNF154
17844,chr19,57719751,57727624,-,ENSG00000083814.13,protein_coding,ZNF671
17845,chr19,57746815,57758148,+,ENSG00000152443.13,protein_coding,ZNF776
17846,chr19,57769655,57819939,+,ENSG00000083828.16,protein_coding,ZNF586
17847,chr19,57803841,57814913,-,ENSG00000178935.5,protein_coding,ZNF552
17848,chr19,57819719,57858941,+,ENSG00000268750.7,protein_coding,ENSG00000268750
17849,chr19,57819721,57846238,+,ENSG00000269343.9,protein_coding,ZNF587B
17850,chr19,57848731,57889074,-,ENSG00000204514.11,protein_coding,ZNF814
17851,chr19,57849859,57865117,+,ENSG00000198466.12,protein_coding,ZNF587
17852,chr19,57876765,57916591,-,ENSG00000269476.1,protein_coding,ENSG00000269476
17853,chr19,57900296,57916610,-,ENSG00000173480.11,protein_coding,ZNF417
17854,chr19,57921882,57935402,-,ENSG00000196724.13,protein_coding,ZNF418
17855,chr19,57940833,57947706,-,ENSG00000152454.4,protein_coding,ZNF256
17856,chr19,57958437,57974534,-,ENSG00000177025.3,protein_coding,C19orf18
17857,chr19,57977076,58003349,-,ENSG00000166704.13,protein_coding,ZNF606
17858,chr19,58034025,58054631,+,ENSG00000152467.10,protein_coding,ZSCAN1
17859,chr19,58059239,58086310,+,ENSG00000176293.20,protein_coding,ZNF135
17860,chr19,58083838,58118427,-,ENSG00000121413.13,protein_coding,ZSCAN18
17861,chr19,58126248,58155110,-,ENSG00000181894.15,protein_coding,ZNF329
17862,chr19,58183029,58213562,+,ENSG00000171606.18,protein_coding,ZNF274
17863,chr19,58228594,58277495,+,ENSG00000198131.15,protein_coding,ZNF544
17864,chr19,58228914,58315183,+,ENSG00000283515.1,protein_coding,ENSG00000283515
17865,chr19,58278955,58302791,+,ENSG00000278129.2,protein_coding,ZNF8
17866,chr19,58305374,58316812,+,ENSG00000142396.11,protein_coding,ERVK3-1
17867,chr19,58326994,58342332,+,ENSG00000182318.6,protein_coding,ZSCAN22
17868,chr19,58345178,58353492,-,ENSG00000121410.12,protein_coding,A1BG
17869,chr19,58354357,58362848,-,ENSG00000174586.11,protein_coding,ZNF497
17870,chr19,58367618,58381030,-,ENSG00000152475.7,protein_coding,ZNF837
17871,chr19,58386400,58394806,+,ENSG00000083845.9,protein_coding,RPS5
17872,chr19,58395656,58397079,+,ENSG00000269855.3,protein_coding,RNF225
17873,chr19,58401504,58431736,+,ENSG00000171574.19,protein_coding,ZNF584
17874,chr19,58432814,58440153,-,ENSG00000131849.14,protein_coding,ZNF132
17875,chr19,58451611,58457833,+,ENSG00000249471.8,protein_coding,ZNF324B
17876,chr19,58467056,58475436,+,ENSG00000083812.13,protein_coding,ZNF324
17877,chr19,58474017,58481230,+,ENSG00000083838.17,protein_coding,ZNF446
17878,chr19,58479512,58512413,-,ENSG00000083807.10,protein_coding,SLC27A5
17879,chr19,58513530,58538911,-,ENSG00000119574.13,protein_coding,ZBTB45
17880,chr19,58544064,58550722,+,ENSG00000130726.12,protein_coding,TRIM28
17881,chr19,58551452,58555105,-,ENSG00000130724.10,protein_coding,CHMP2A
17882,chr19,58555712,58558954,-,ENSG00000130725.8,protein_coding,UBE2M
17883,chr19,58561931,58573575,-,ENSG00000099326.9,protein_coding,MZF1
17884,chr20,87250,97094,+,ENSG00000178591.7,protein_coding,DEFB125
17885,chr20,142590,145751,+,ENSG00000125788.6,protein_coding,DEFB126
17886,chr20,157454,159163,+,ENSG00000088782.5,protein_coding,DEFB127
17887,chr20,187853,189711,-,ENSG00000185982.7,protein_coding,DEFB128
17888,chr20,227258,229886,+,ENSG00000125903.4,protein_coding,DEFB129
17889,chr20,257724,261096,+,ENSG00000186458.5,protein_coding,DEFB132
17890,chr20,270863,290778,-,ENSG00000196476.12,protein_coding,C20orf96
17891,chr20,297570,300321,+,ENSG00000247315.4,protein_coding,ZCCHC3
17892,chr20,325552,330224,+,ENSG00000177732.9,protein_coding,SOX12
17893,chr20,346782,359660,+,ENSG00000125841.13,protein_coding,NRSN2
17894,chr20,362835,397559,+,ENSG00000101255.12,protein_coding,TRIB3
17895,chr20,407498,432139,+,ENSG00000125826.22,protein_coding,RBCK1
17896,chr20,423596,462566,-,ENSG00000125875.15,protein_coding,TBC1D20
17897,chr20,472498,543835,-,ENSG00000101266.19,protein_coding,CSNK2A1
17898,chr20,604257,610309,-,ENSG00000125878.7,protein_coding,TCF15
17899,chr20,646615,653200,-,ENSG00000271303.2,protein_coding,SRXN1
17900,chr20,646626,675800,-,ENSG00000270299.1,protein_coding,ENSG00000270299
17901,chr20,661596,675802,-,ENSG00000215397.4,protein_coding,SCRT2
17902,chr20,760080,776015,-,ENSG00000101276.18,protein_coding,SLC52A3
17903,chr20,833715,857463,+,ENSG00000125898.13,protein_coding,FAM110A
17904,chr20,869900,916334,-,ENSG00000101280.8,protein_coding,ANGPT4
17905,chr20,958452,1002311,-,ENSG00000101282.9,protein_coding,RSPO4
17906,chr20,1113240,1189415,+,ENSG00000125818.18,protein_coding,PSMF1
17907,chr20,1180561,1185415,-,ENSG00000125895.6,protein_coding,TMEM74B
17908,chr20,1203454,1209076,+,ENSG00000215595.3,protein_coding,C20orf202
17909,chr20,1226044,1296421,+,ENSG00000244588.6,protein_coding,RAD21L1
17910,chr20,1266280,1309328,+,ENSG00000101298.15,protein_coding,SNPH
17911,chr20,1309909,1329139,-,ENSG00000125775.15,protein_coding,SDCBP2
17912,chr20,1317571,1393096,-,ENSG00000274322.1,protein_coding,ENSG00000274322
17913,chr20,1368977,1393164,-,ENSG00000088832.18,protein_coding,FKBP1A
17914,chr20,1442162,1473842,-,ENSG00000088833.18,protein_coding,NSFL1C
17915,chr20,1470741,1491587,-,ENSG00000196209.13,protein_coding,SIRPB2
17916,chr20,1534251,1557705,-,ENSG00000125900.13,protein_coding,SIRPD
17917,chr20,1540144,1620009,-,ENSG00000260861.6,protein_coding,ENSG00000260861
17918,chr20,1561385,1620061,-,ENSG00000101307.16,protein_coding,SIRPB1
17919,chr20,1629152,1657779,-,ENSG00000089012.14,protein_coding,SIRPG
17920,chr20,1894167,1940592,+,ENSG00000198053.12,protein_coding,SIRPA
17921,chr20,1978757,1994285,-,ENSG00000101327.9,protein_coding,PDYN
17922,chr20,2101827,2177038,+,ENSG00000125834.13,protein_coding,STK35
17923,chr20,2207328,2341059,+,ENSG00000286022.1,protein_coding,ENSG00000286022
17924,chr20,2296001,2341079,+,ENSG00000125780.12,protein_coding,TGM3
17925,chr20,2380901,2432753,+,ENSG00000166948.10,protein_coding,TGM6
17926,chr20,2461634,2470853,-,ENSG00000125835.20,protein_coding,SNRPB
17927,chr20,2467212,2508907,-,ENSG00000256566.1,protein_coding,ENSG00000256566
17928,chr20,2481817,2524702,-,ENSG00000088876.13,protein_coding,ZNF343
17929,chr20,2536573,2643580,+,ENSG00000149488.14,protein_coding,TMC2
17930,chr20,2652593,2658393,+,ENSG00000101361.17,protein_coding,NOP56
17931,chr20,2658395,2664219,-,ENSG00000101365.21,protein_coding,IDH3B
17932,chr20,2692780,2760108,+,ENSG00000088881.22,protein_coding,EBF4
17933,chr20,2794074,2800627,-,ENSG00000088882.8,protein_coding,CPXM1
17934,chr20,2814968,2818066,+,ENSG00000241690.3,protein_coding,ENSG00000241690
17935,chr20,2814987,2815833,+,ENSG00000258713.3,protein_coding,C20orf141
17936,chr20,2816302,2820284,+,ENSG00000198326.10,protein_coding,TMEM239
17937,chr20,2835314,2841190,-,ENSG00000132635.17,protein_coding,PCED1A
17938,chr20,2840703,2866732,+,ENSG00000215305.10,protein_coding,VPS16
17939,chr20,2873420,3039076,+,ENSG00000132670.21,protein_coding,PTPRA
17940,chr20,3043622,3045747,+,ENSG00000125787.11,protein_coding,GNRH2
17941,chr20,3046052,3048250,+,ENSG00000125901.6,protein_coding,MRPS26
17942,chr20,3071620,3072517,+,ENSG00000101405.3,protein_coding,OXT
17943,chr20,3082556,3084724,-,ENSG00000101200.5,protein_coding,AVP
17944,chr20,3107573,3160196,-,ENSG00000185019.17,protein_coding,UBOX5
17945,chr20,3146519,3159865,-,ENSG00000215251.5,protein_coding,FASTKD5
17946,chr20,3162617,3173549,-,ENSG00000088899.16,protein_coding,LZTS3
17947,chr20,3190350,3204685,-,ENSG00000198171.13,protein_coding,DDRGK1
17948,chr20,3208868,3223870,+,ENSG00000125877.13,protein_coding,ITPA
17949,chr20,3227417,3239559,-,ENSG00000088836.14,protein_coding,SLC4A11
17950,chr20,3249306,3407669,-,ENSG00000088854.13,protein_coding,DNAAF9
17951,chr20,3471018,3651118,+,ENSG00000088812.18,protein_coding,ATRN
17952,chr20,3659248,3663399,-,ENSG00000125861.16,protein_coding,GFRA4
17953,chr20,3667965,3682246,-,ENSG00000149451.19,protein_coding,ADAM33
17954,chr20,3686970,3712600,-,ENSG00000088827.13,protein_coding,SIGLEC1
17955,chr20,3732685,3753111,+,ENSG00000132622.11,protein_coding,HSPA12B
17956,chr20,3753508,3767781,-,ENSG00000101220.18,protein_coding,C20orf27
17957,chr20,3777504,3781448,-,ENSG00000101222.12,protein_coding,SPEF1
17958,chr20,3783851,3786740,-,ENSG00000125817.8,protein_coding,CENPB
17959,chr20,3786772,3806121,+,ENSG00000101224.18,protein_coding,CDC25B
17960,chr20,3820524,3828838,+,ENSG00000125843.11,protein_coding,AP5S1
17961,chr20,3846799,3876123,+,ENSG00000088888.18,protein_coding,MAVS
17962,chr20,3888839,3929887,+,ENSG00000125779.24,protein_coding,PANK2
17963,chr20,3927309,4015558,-,ENSG00000101236.17,protein_coding,RNF24
17964,chr20,4120980,4187747,+,ENSG00000088826.18,protein_coding,SMOX
17965,chr20,4220630,4249287,-,ENSG00000171873.8,protein_coding,ADRA1D
17966,chr20,4686350,4701590,+,ENSG00000171867.18,protein_coding,PRNP
17967,chr20,4721909,4728460,+,ENSG00000171864.5,protein_coding,PRND
17968,chr20,4780023,4823608,-,ENSG00000101265.16,protein_coding,RASSF2
17969,chr20,4852356,5010293,-,ENSG00000089057.15,protein_coding,SLC23A2
17970,chr20,5068232,5113103,-,ENSG00000089063.15,protein_coding,TMEM230
17971,chr20,5114953,5126626,-,ENSG00000132646.11,protein_coding,PCNA
17972,chr20,5126879,5197887,+,ENSG00000101290.14,protein_coding,CDS2
17973,chr20,5299218,5316954,-,ENSG00000101292.8,protein_coding,PROKR2
17974,chr20,5544439,5611006,-,ENSG00000125772.14,protein_coding,GPCPD1
17975,chr20,5750393,5864395,+,ENSG00000171984.15,protein_coding,SHLD1
17976,chr20,5911510,5925353,+,ENSG00000089199.10,protein_coding,CHGB
17977,chr20,5937228,5950558,-,ENSG00000089195.15,protein_coding,TRMT6
17978,chr20,5950652,5998977,+,ENSG00000125885.13,protein_coding,MCM8
17979,chr20,5950949,6039856,+,ENSG00000286235.1,protein_coding,ENSG00000286235
17980,chr20,6006093,6040053,+,ENSG00000088766.12,protein_coding,CRLS1
17981,chr20,6040546,6054060,-,ENSG00000125872.9,protein_coding,LRRN4
17982,chr20,6074845,6123214,-,ENSG00000101311.17,protein_coding,FERMT1
17983,chr20,6767686,6780246,+,ENSG00000125845.7,protein_coding,BMP2
17984,chr20,7882985,7940458,-,ENSG00000101323.5,protein_coding,HAO1
17985,chr20,7977346,8019805,-,ENSG00000125827.9,protein_coding,TMX4
17986,chr20,8077251,8968360,+,ENSG00000182621.18,protein_coding,PLCB1
17987,chr20,9067825,9504593,+,ENSG00000101333.19,protein_coding,PLCB4
17988,chr20,9514358,9530524,+,ENSG00000125869.10,protein_coding,LAMP5
17989,chr20,9537370,9839076,-,ENSG00000101349.17,protein_coding,PAK5
17990,chr20,9986126,10058303,+,ENSG00000132623.16,protein_coding,ANKEF1
17991,chr20,10172395,10308258,+,ENSG00000132639.15,protein_coding,SNAP25
17992,chr20,10401009,10434222,-,ENSG00000125863.20,protein_coding,MKKS
17993,chr20,10413520,10431922,-,ENSG00000285508.1,protein_coding,MKKS
17994,chr20,10420546,10420737,-,ENSG00000285723.1,protein_coding,MKKS
17995,chr20,10435305,10636829,+,ENSG00000149346.15,protein_coding,SLX4IP
17996,chr20,10637684,10673999,-,ENSG00000101384.12,protein_coding,JAG1
17997,chr20,11890723,11926609,+,ENSG00000132640.15,protein_coding,BTBD3
17998,chr20,13008972,13169103,+,ENSG00000172296.13,protein_coding,SPTLC3
17999,chr20,13221274,13300651,+,ENSG00000101230.6,protein_coding,ISM1
18000,chr20,13389392,13638932,-,ENSG00000089123.16,protein_coding,TASP1
18001,chr20,13714322,13784919,-,ENSG00000089048.15,protein_coding,ESF1
18002,chr20,13785007,13821580,+,ENSG00000101247.18,protein_coding,NDUFAF5
18003,chr20,13849247,13996443,-,ENSG00000101251.13,protein_coding,SEL1L2
18004,chr20,13995369,16053197,+,ENSG00000172264.19,protein_coding,MACROD2
18005,chr20,14322985,14337614,-,ENSG00000125848.10,protein_coding,FLRT3
18006,chr20,16272104,16573448,-,ENSG00000089177.19,protein_coding,KIF16B
18007,chr20,16729961,16742564,+,ENSG00000125870.11,protein_coding,SNRPB2
18008,chr20,16748358,16770062,+,ENSG00000125879.5,protein_coding,OTOR
18009,chr20,17226107,17484578,+,ENSG00000125851.10,protein_coding,PCSK2
18010,chr20,17493905,17569220,-,ENSG00000125864.14,protein_coding,BFSP1
18011,chr20,17570075,17609919,+,ENSG00000125868.16,protein_coding,DSTN
18012,chr20,17613678,17682295,-,ENSG00000125844.17,protein_coding,RRBP1
18013,chr20,17693672,17735871,+,ENSG00000125888.15,protein_coding,BANF2
18014,chr20,17941597,17968980,-,ENSG00000089006.17,protein_coding,SNX5
18015,chr20,17956979,18059188,-,ENSG00000125850.11,protein_coding,OVOL2
18016,chr20,17969018,17991122,+,ENSG00000125871.14,protein_coding,MGME1
18017,chr20,18137228,18188387,+,ENSG00000149474.15,protein_coding,KAT14
18018,chr20,18137863,18143169,+,ENSG00000232838.4,protein_coding,PET117
18019,chr20,18288283,18316996,+,ENSG00000125846.17,protein_coding,ZNF133
18020,chr20,18383367,18467281,-,ENSG00000089091.17,protein_coding,DZANK1
18021,chr20,18466878,18484648,+,ENSG00000132664.13,protein_coding,POLR3F
18022,chr20,18486540,18497225,-,ENSG00000089050.16,protein_coding,RBBP9
18023,chr20,18507520,18561415,+,ENSG00000101310.17,protein_coding,SEC23B
18024,chr20,18567347,18569563,+,ENSG00000232388.5,protein_coding,SMIM26
18025,chr20,18567453,18744216,+,ENSG00000284776.1,protein_coding,ENSG00000284776
18026,chr20,18587942,18766644,+,ENSG00000125821.13,protein_coding,DTD1
18027,chr20,18813783,18814378,+,ENSG00000132631.6,protein_coding,SCP2D1
18028,chr20,19212642,19722926,+,ENSG00000185052.13,protein_coding,SLC24A3
18029,chr20,19757606,20002457,+,ENSG00000132669.14,protein_coding,RIN2
18030,chr20,20017310,20033655,+,ENSG00000173418.12,protein_coding,NAA20
18031,chr20,20034368,20056046,-,ENSG00000101343.15,protein_coding,CRNKL1
18032,chr20,20052514,20360703,+,ENSG00000089101.19,protein_coding,CFAP61
18033,chr20,20368104,20370949,+,ENSG00000173404.5,protein_coding,INSM1
18034,chr20,20389530,20712644,-,ENSG00000188559.16,protein_coding,RALGAPA2
18035,chr20,21125983,21246622,+,ENSG00000088970.16,protein_coding,KIZ
18036,chr20,21303331,21389825,+,ENSG00000088930.8,protein_coding,XRN2
18037,chr20,21395365,21397526,-,ENSG00000125816.5,protein_coding,NKX2-4
18038,chr20,21511017,21514064,-,ENSG00000125820.6,protein_coding,NKX2-2
18039,chr20,21705659,21718481,+,ENSG00000125813.15,protein_coding,PAX1
18040,chr20,22580998,22585455,-,ENSG00000125798.15,protein_coding,FOXA2
18041,chr20,23035312,23039237,+,ENSG00000132671.6,protein_coding,SSTR4
18042,chr20,23045633,23049672,-,ENSG00000178726.7,protein_coding,THBD
18043,chr20,23079360,23086324,-,ENSG00000125810.10,protein_coding,CD93
18044,chr20,23350791,23354771,+,ENSG00000132661.4,protein_coding,NXT1
18045,chr20,23362182,23373062,+,ENSG00000125812.16,protein_coding,GZF1
18046,chr20,23374519,23421519,-,ENSG00000125814.17,protein_coding,NAPB
18047,chr20,23426104,23444930,+,ENSG00000125823.13,protein_coding,CSTL1
18048,chr20,23450403,23452876,-,ENSG00000125831.10,protein_coding,CST11
18049,chr20,23491101,23496010,+,ENSG00000125815.9,protein_coding,CST8
18050,chr20,23564732,23568484,-,ENSG00000101435.5,protein_coding,CST9L
18051,chr20,23602410,23605917,-,ENSG00000173335.5,protein_coding,CST9
18052,chr20,23626706,23638473,-,ENSG00000101439.9,protein_coding,CST3
18053,chr20,23685640,23689038,-,ENSG00000101441.5,protein_coding,CST4
18054,chr20,23747562,23751268,-,ENSG00000170373.9,protein_coding,CST1
18055,chr20,23823769,23826729,-,ENSG00000170369.4,protein_coding,CST2
18056,chr20,23875934,23879748,-,ENSG00000170367.5,protein_coding,CST5
18057,chr20,23985050,23988779,-,ENSG00000149435.12,protein_coding,GGTLC1
18058,chr20,24469629,24666616,+,ENSG00000101463.6,protein_coding,SYNDIG1
18059,chr20,24949269,24959928,+,ENSG00000077984.6,protein_coding,CST7
18060,chr20,24962925,24992751,-,ENSG00000101474.12,protein_coding,APMAP
18061,chr20,25006230,25058980,-,ENSG00000154930.15,protein_coding,ACSS1
18062,chr20,25070885,25082141,-,ENSG00000100987.15,protein_coding,VSX1
18063,chr20,25195693,25228075,+,ENSG00000197586.13,protein_coding,ENTPD6
18064,chr20,25248085,25298012,+,ENSG00000100994.12,protein_coding,PYGB
18065,chr20,25294742,25390835,-,ENSG00000100997.20,protein_coding,ABHD12
18066,chr20,25391008,25452700,+,ENSG00000101003.12,protein_coding,GINS1
18067,chr20,25452697,25585531,-,ENSG00000101004.15,protein_coding,NINL
18068,chr20,25612935,25624014,-,ENSG00000170191.5,protein_coding,NANP
18069,chr20,25673195,25696853,-,ENSG00000130684.14,protein_coding,ZNF337
18070,chr20,31257664,31259632,+,ENSG00000215547.1,protein_coding,DEFB115
18071,chr20,31303212,31308585,-,ENSG00000215545.1,protein_coding,DEFB116
18072,chr20,31368601,31373923,+,ENSG00000131068.4,protein_coding,DEFB118
18073,chr20,31377164,31390590,-,ENSG00000180483.7,protein_coding,DEFB119
18074,chr20,31404845,31412838,-,ENSG00000204548.4,protein_coding,DEFB121
18075,chr20,31440632,31450257,+,ENSG00000180424.7,protein_coding,DEFB123
18076,chr20,31465471,31476757,-,ENSG00000180383.4,protein_coding,DEFB124
18077,chr20,31475288,31484895,+,ENSG00000088320.4,protein_coding,REM1
18078,chr20,31514410,31577923,+,ENSG00000101294.18,protein_coding,HM13
18079,chr20,31547379,31548081,+,ENSG00000101898.7,protein_coding,MCTS2
18080,chr20,31605283,31606515,+,ENSG00000125968.9,protein_coding,ID1
18081,chr20,31637912,31645006,+,ENSG00000131055.5,protein_coding,COX4I2
18082,chr20,31664452,31723989,-,ENSG00000171552.14,protein_coding,BCL2L1
18083,chr20,31739271,31801805,+,ENSG00000088325.16,protein_coding,TPX2
18084,chr20,31819308,31834689,+,ENSG00000101306.11,protein_coding,MYLK2
18085,chr20,31844303,31845604,-,ENSG00000179772.8,protein_coding,FOXS1
18086,chr20,31847637,31870664,-,ENSG00000149599.16,protein_coding,DUSP15
18087,chr20,31870634,31945000,+,ENSG00000131044.19,protein_coding,TTLL9
18088,chr20,31944337,31952046,-,ENSG00000088356.6,protein_coding,PDRG1
18089,chr20,31968151,32003387,+,ENSG00000260903.3,protein_coding,XKR7
18090,chr20,32010438,32032180,+,ENSG00000101331.17,protein_coding,CCM2L
18091,chr20,32052197,32101856,+,ENSG00000101336.18,protein_coding,HCK
18092,chr20,32109714,32167258,+,ENSG00000101337.16,protein_coding,TM9SF4
18093,chr20,32192504,32207743,-,ENSG00000126003.7,protein_coding,PLAGL2
18094,chr20,32207880,32238658,+,ENSG00000101346.14,protein_coding,POFUT1
18095,chr20,32277651,32335011,+,ENSG00000101350.8,protein_coding,KIF3B
18096,chr20,32358330,32439319,+,ENSG00000171456.21,protein_coding,ASXL1
18097,chr20,32443059,32585333,-,ENSG00000197183.15,protein_coding,NOL4L
18098,chr20,32631625,32673941,-,ENSG00000198547.10,protein_coding,C20orf203
